,TIME_CONTRAL_A,TIME_CONTRAL_B,STEPS,TERMINATION,GAME_LENGTH,GAME_TYPE
675,180.0,2.0,23,1,117.0,2
676,120.0,1.0,31,0,105.0,3
677,600.0,14.0,24,1,80.0,1
678,1800.0,0.0,29,1,390.0,1
679,180.0,5.0,10,1,10.0,2
680,120.0,0.0,15,1,46.0,3
681,300.0,0.0,22,1,211.0,2
682,300.0,0.0,18,1,191.0,2
683,120.0,1.0,22,1,52.0,3
684,900.0,5.0,38,1,524.0,1
685,90.0,4.0,24,1,45.0,2
686,1200.0,0.0,21,0,1199.0,1
687,300.0,5.0,86,1,290.0,1
688,600.0,0.0,21,1,353.0,1
689,300.0,0.0,41,1,294.0,2
690,900.0,15.0,53,1,343.0,1
691,180.0,2.0,20,1,67.0,2
692,300.0,8.0,19,1,41.0,1
693,600.0,0.0,36,1,228.0,1
694,600.0,0.0,24,1,304.0,1
695,60.0,0.0,24,1,33.0,3
696,180.0,0.0,23,1,116.0,2
697,300.0,8.0,14,1,58.0,1
698,900.0,15.0,32,1,47.0,1
699,300.0,3.0,27,1,230.0,2
700,180.0,0.0,19,1,30.0,2
701,120.0,1.0,29,0,86.0,3
702,30.0,0.0,32,0,25.0,3
703,600.0,0.0,35,1,429.0,1
704,600.0,0.0,46,1,309.0,1
705,300.0,0.0,32,1,245.0,2
706,300.0,0.0,30,0,265.0,2
707,180.0,0.0,9,1,40.0,2
708,300.0,3.0,36,0,283.0,2
709,60.0,0.0,42,0,59.0,3
710,360.0,1.0,28,1,233.0,2
711,60.0,0.0,40,0,57.0,3
712,180.0,0.0,36,1,152.0,2
713,300.0,8.0,23,1,31.0,1
714,300.0,5.0,21,1,82.0,1
715,300.0,0.0,32,0,294.0,2
716,300.0,4.0,30,1,70.0,2
717,180.0,0.0,45,0,178.0,2
718,300.0,8.0,39,1,48.0,1
719,300.0,10.0,18,1,34.0,1
720,180.0,0.0,37,1,92.0,2
721,300.0,0.0,29,1,217.0,2
722,336.81176168464305,1.6013525081321691,30,1,0.0,2
723,600.0,0.0,27,1,342.0,1
724,300.0,8.0,50,1,263.0,1
725,120.0,0.0,32,0,90.0,3
726,180.0,0.0,25,1,171.0,2
727,60.0,0.0,27,0,45.0,3
728,180.0,0.0,34,1,156.0,2
729,1800.0,0.0,29,1,408.0,1
730,300.0,0.0,26,1,197.0,2
731,900.0,15.0,24,1,416.0,1
732,1800.0,0.0,23,1,1016.0,1
733,45.0,3.0,38,0,7.0,3
734,600.0,0.0,18,1,99.0,1
735,300.0,0.0,8,1,67.0,2
736,300.0,0.0,18,1,158.0,2
737,300.0,0.0,36,1,105.0,2
738,600.0,0.0,21,1,583.0,1
739,30.0,0.0,24,1,18.0,3
740,0.0,1.0,29,0,6.0,3
741,300.0,3.0,33,1,219.0,2
742,180.0,2.0,36,0,169.0,2
743,60.0,10.0,35,1,116.0,2
744,60.0,0.0,37,0,49.0,3
745,300.0,0.0,13,1,55.0,2
746,180.0,0.0,34,1,166.0,2
747,600.0,0.0,20,1,159.0,1
748,900.0,0.0,33,1,421.0,1
749,300.0,2.0,26,1,200.0,2
750,180.0,0.0,19,1,105.0,2
751,300.0,3.0,33,1,287.0,2
752,600.0,0.0,34,1,407.0,1
753,180.0,2.0,14,1,6.0,2
754,180.0,0.0,27,1,107.0,2
755,900.0,10.0,27,0,483.0,1
756,90.0,20.0,21,0,64.0,1
757,180.0,2.0,16,0,41.0,2
758,900.0,15.0,28,1,713.0,1
759,360.0,8.0,24,0,348.0,1
760,300.0,1.0,37,1,196.0,2
761,300.0,0.0,25,1,216.0,2
762,60.0,0.0,43,0,60.0,3
763,60.0,0.0,33,0,28.0,3
764,600.0,0.0,21,1,153.0,1
765,600.0,0.0,28,1,364.0,1
766,600.0,0.0,45,1,257.0,1
767,120.0,1.0,35,1,117.0,3
768,180.0,2.0,39,0,164.0,2
769,600.0,0.0,23,1,256.0,1
770,600.0,0.0,39,1,351.0,1
771,480.0,8.0,21,1,158.0,1
772,60.0,0.0,36,0,59.0,3
773,300.0,2.0,34,1,183.0,2
774,180.0,0.0,43,0,127.0,2
775,120.0,1.0,22,1,52.0,3
776,60.0,0.0,26,1,38.0,3
777,60.0,0.0,26,0,59.0,3
778,300.0,5.0,35,0,292.0,1
779,3600.0,30.0,36,1,281.0,1
780,180.0,0.0,16,1,126.0,2
781,300.0,3.0,39,1,159.0,2
782,420.0,0.0,19,1,152.0,2
783,300.0,0.0,29,1,277.0,2
784,120.0,0.0,44,0,109.0,3
785,300.0,0.0,26,1,133.0,2
786,30.0,0.0,20,0,29.0,3
787,60.0,0.0,35,1,44.0,3
788,300.0,3.0,27,1,113.0,2
789,1800.0,10.0,48,1,1067.0,1
790,60.0,0.0,26,0,46.0,3
791,0.0,1.0,22,0,1.0,3
792,120.0,0.0,25,0,119.0,3
793,600.0,0.0,23,1,213.0,1
794,600.0,0.0,23,1,144.0,1
795,300.0,0.0,19,1,107.0,2
796,600.0,0.0,29,1,446.0,1
797,300.0,0.0,21,1,82.0,2
798,300.0,3.0,19,1,174.0,2
799,120.0,2.0,21,1,66.0,2
800,480.0,0.0,39,1,445.0,1
801,30.0,0.0,17,1,14.0,3
802,600.0,0.0,17,1,479.0,1
803,900.0,10.0,19,1,381.0,1
804,60.0,0.0,33,1,52.0,3
805,60.0,3.0,54,1,45.0,2
806,300.0,0.0,20,1,135.0,2
807,120.0,1.0,29,0,119.0,3
808,300.0,0.0,15,1,140.0,2
809,120.0,0.0,44,0,97.0,3
810,600.0,0.0,51,0,600.0,1
811,180.0,0.0,45,0,179.0,2
812,60.0,0.0,21,1,26.0,3
813,300.0,0.0,24,1,87.0,2
814,600.0,0.0,9,1,56.0,1
815,180.0,2.0,15,1,51.0,2
816,300.0,0.0,14,0,137.0,2
817,300.0,0.0,22,1,113.0,2
818,60.0,0.0,29,0,52.0,3
819,900.0,0.0,30,1,515.0,1
820,480.0,0.0,36,1,472.0,1
821,60.0,0.0,32,0,52.0,3
822,300.0,3.0,35,1,156.0,2
823,300.0,0.0,19,1,56.0,2
824,60.0,0.0,28,0,43.0,3
825,60.0,0.0,24,0,59.0,3
826,540.0,0.0,16,1,393.0,1
827,600.0,0.0,24,1,203.0,1
828,600.0,0.0,12,1,125.0,1
829,600.0,0.0,19,1,174.0,1
830,180.0,0.0,28,1,70.0,2
831,60.0,0.0,37,0,51.0,3
832,180.0,0.0,10,1,48.0,2
833,300.0,1.0,20,1,114.0,2
834,60.0,0.0,22,0,57.0,3
835,600.0,0.0,27,1,147.0,1
836,180.0,0.0,27,0,97.0,2
837,180.0,0.0,34,1,143.0,2
838,600.0,0.0,27,1,230.0,1
839,600.0,2.0,30,1,160.0,1
840,600.0,0.0,29,0,596.0,1
841,180.0,0.0,27,1,124.0,2
842,0.0,1.0,30,0,2.0,3
843,600.0,0.0,31,1,540.0,1
844,600.0,3.0,42,1,434.0,1
845,300.0,0.0,23,0,289.0,2
846,300.0,0.0,36,0,282.0,2
847,300.0,3.0,25,0,281.0,2
848,120.0,0.0,30,1,93.0,3
849,300.0,0.0,22,0,237.0,2
850,300.0,0.0,17,1,203.0,2
851,600.0,0.0,16,0,129.0,1
852,300.0,0.0,27,1,205.0,2
853,600.0,0.0,25,1,340.0,1
854,600.0,0.0,29,1,484.0,1
855,60.0,0.0,28,0,60.0,3
856,900.0,0.0,23,1,233.0,1
857,300.0,0.0,42,1,240.0,2
858,180.0,2.0,26,0,129.0,2
859,120.0,6.0,8,1,1.0,2
860,900.0,0.0,21,1,430.0,1
861,900.0,10.0,32,1,859.0,1
862,300.0,0.0,33,1,270.0,2
863,60.0,0.0,23,1,39.0,3
864,180.0,0.0,22,1,101.0,2
865,180.0,0.0,47,0,180.0,2
866,180.0,0.0,25,1,80.0,2
867,30.0,0.0,25,0,15.0,3
868,300.0,3.0,36,1,201.0,2
869,180.0,1.0,38,0,176.0,2
870,120.0,1.0,33,0,89.0,3
871,120.0,1.0,73,1,112.0,3
872,180.0,0.0,24,1,84.0,2
873,180.0,8.0,29,0,18.0,1
874,720.0,10.0,10,1,4.0,1
875,600.0,0.0,32,1,326.0,1
876,60.0,0.0,28,1,58.0,3
877,300.0,0.0,36,1,234.0,2
878,180.0,0.0,40,0,171.0,2
879,0.0,1.0,26,0,0.0,3
880,60.0,0.0,30,0,58.0,3
881,900.0,15.0,34,1,240.0,1
882,180.0,2.0,26,1,163.0,2
883,60.0,0.0,27,0,39.0,3
884,240.0,4.0,28,1,102.0,2
885,600.0,3.0,51,1,404.0,1
886,180.0,0.0,38,1,116.0,2
887,300.0,8.0,26,1,9.0,1
888,180.0,2.0,67,1,166.0,2
889,120.0,0.0,35,1,57.0,3
890,360.0,1.0,23,1,88.0,2
891,300.0,5.0,19,1,140.0,1
892,120.0,3.0,19,0,112.0,2
893,1200.0,10.0,25,1,335.0,1
894,120.0,0.0,20,1,116.0,3
895,60.0,0.0,23,1,37.0,3
896,900.0,0.0,49,1,845.0,1
897,60.0,0.0,24,0,59.0,3
898,300.0,0.0,56,1,263.0,2
899,600.0,0.0,18,1,262.0,1
900,60.0,0.0,15,1,26.0,3
901,180.0,0.0,16,1,68.0,2
902,60.0,0.0,33,0,47.0,3
903,600.0,0.0,23,1,326.0,1
904,180.0,2.0,35,1,121.0,2
905,120.0,2.0,26,0,109.0,2
906,300.0,2.0,32,1,169.0,2
907,300.0,0.0,33,1,254.0,2
908,540.0,5.0,19,1,175.0,1
909,60.0,0.0,18,1,32.0,3
910,300.0,0.0,22,1,110.0,2
911,60.0,0.0,29,0,59.0,3
912,600.0,5.0,39,0,536.0,1
913,600.0,0.0,20,0,290.0,1
914,120.0,0.0,31,1,79.0,3
915,120.0,1.0,15,0,95.0,3
916,600.0,0.0,20,1,544.0,1
917,600.0,0.0,30,1,300.0,1
918,60.0,0.0,20,1,31.0,3
919,0.0,1.0,42,0,2.0,3
920,300.0,0.0,30,1,197.0,2
921,600.0,0.0,24,1,149.0,1
922,300.0,0.0,34,1,209.0,2
923,180.0,1.0,66,1,128.0,2
924,300.0,0.0,33,1,228.0,2
925,300.0,4.0,29,1,204.0,2
926,60.0,0.0,23,1,51.0,3
927,600.0,0.0,16,1,127.0,1
928,600.0,0.0,21,1,104.0,1
929,300.0,0.0,29,1,154.0,2
930,60.0,0.0,25,0,58.0,3
931,180.0,0.0,32,1,85.0,2
932,600.0,0.0,27,0,387.0,1
933,300.0,3.0,23,1,220.0,2
934,120.0,1.0,55,0,98.0,3
935,180.0,0.0,29,1,124.0,2
936,180.0,0.0,77,0,179.0,2
937,300.0,8.0,22,0,292.0,1
938,300.0,0.0,45,1,273.0,2
939,600.0,0.0,45,1,365.0,1
940,420.0,5.0,34,1,241.0,1
941,900.0,15.0,32,1,187.0,1
942,180.0,0.0,24,1,180.0,2
943,180.0,2.0,29,1,82.0,2
944,60.0,0.0,38,1,40.0,3
945,180.0,2.0,19,1,23.0,2
946,180.0,0.0,26,1,95.0,2
947,300.0,3.0,29,1,51.0,2
948,600.0,10.0,32,1,360.0,1
949,600.0,0.0,37,1,546.0,1
950,900.0,0.0,34,1,656.0,1
951,900.0,15.0,23,1,144.0,1
952,900.0,15.0,20,1,17.0,1
953,300.0,0.0,30,0,144.0,2
954,600.0,0.0,24,1,156.0,1
955,180.0,0.0,26,1,47.0,2
956,300.0,3.0,28,0,277.0,2
957,600.0,0.0,50,1,524.0,1
958,60.0,0.0,20,0,46.0,3
959,600.0,0.0,41,1,513.0,1
960,120.0,0.0,22,0,31.0,3
961,180.0,0.0,43,1,170.0,2
962,600.0,0.0,28,1,161.0,1
963,180.0,0.0,24,1,61.0,2
964,420.0,0.0,26,1,191.0,2
965,60.0,10.0,17,1,11.0,2
966,180.0,2.0,27,1,71.0,2
967,600.0,0.0,59,0,380.0,1
968,0.0,1.0,24,0,2.0,3
969,600.0,0.0,23,0,237.0,1
970,1200.0,0.0,14,1,170.0,1
971,60.0,0.0,28,0,39.0,3
972,600.0,5.0,39,1,282.0,1
973,180.0,0.0,32,1,152.0,2
974,180.0,0.0,21,1,99.0,2
975,300.0,0.0,32,1,170.0,2
976,600.0,0.0,28,1,341.0,1
977,60.0,0.0,41,0,50.0,3
978,60.0,0.0,22,0,36.0,3
979,60.0,0.0,28,0,58.0,3
980,300.0,0.0,45,0,286.0,2
981,300.0,9.0,58,1,64.0,1
982,60.0,1.0,19,1,44.0,3
983,1800.0,0.0,25,1,374.0,1
984,300.0,0.0,34,1,115.0,2
985,300.0,0.0,54,1,200.0,2
986,300.0,0.0,20,1,120.0,2
987,60.0,0.0,36,0,53.0,3
988,30.0,11.0,21,0,12.0,2
989,900.0,1.0,21,1,407.0,1
990,300.0,0.0,37,0,294.0,2
991,60.0,0.0,45,0,59.0,3
992,600.0,0.0,40,1,522.0,1
993,900.0,15.0,21,1,486.0,1
994,900.0,15.0,20,1,221.0,1
995,180.0,2.0,23,1,39.0,2
996,60.0,0.0,35,0,59.0,3
997,120.0,0.0,26,0,84.0,3
998,360.0,0.0,27,1,194.0,2
999,600.0,0.0,20,1,166.0,1
1000,600.0,0.0,25,1,246.0,1
1001,600.0,0.0,16,1,274.0,1
1002,180.0,0.0,19,0,45.0,2
1003,300.0,0.0,34,1,273.0,2
1004,120.0,2.0,18,1,44.0,2
1005,300.0,0.0,45,1,264.0,2
1006,180.0,0.0,27,1,158.0,2
1007,60.0,0.0,31,1,44.0,3
1008,300.0,5.0,25,1,167.0,1
1009,300.0,0.0,34,1,217.0,2
1010,120.0,1.0,25,1,83.0,3
1011,180.0,0.0,12,1,41.0,2
1012,300.0,0.0,41,0,194.0,2
1013,600.0,1.0,24,1,288.0,1
1014,180.0,0.0,24,1,160.0,2
1015,60.0,0.0,17,0,52.0,3
1016,30.0,0.0,22,1,19.0,3
1017,300.0,3.0,17,1,132.0,2
1018,600.0,0.0,18,1,375.0,1
1019,180.0,0.0,32,1,74.0,2
1020,180.0,0.0,31,1,145.0,2
1021,180.0,2.0,64,1,165.0,2
1022,900.0,0.0,32,1,357.0,1
1023,600.0,0.0,13,1,65.0,1
1024,600.0,0.0,18,1,317.0,1
1025,900.0,15.0,37,0,359.0,1
1026,180.0,0.0,25,1,58.0,2
1027,900.0,15.0,23,1,193.0,1
1028,600.0,0.0,26,1,554.0,1
1029,60.0,0.0,31,0,53.0,3
1030,720.0,0.0,29,1,209.0,1
1031,180.0,0.0,34,0,179.0,2
1032,300.0,4.0,28,1,154.0,2
1033,600.0,0.0,31,1,385.0,1
1034,300.0,3.0,31,1,288.0,2
1035,60.0,0.0,31,0,36.0,3
1036,60.0,0.0,30,1,51.0,3
1037,300.0,0.0,45,1,207.0,2
1038,336.81176168464305,1.6013525081321691,24,1,0.0,1
1039,300.0,0.0,26,1,293.0,2
1040,600.0,0.0,27,1,251.0,1
1041,600.0,0.0,42,1,256.0,1
1042,120.0,1.0,23,0,76.0,3
1043,60.0,0.0,37,0,40.0,3
1044,900.0,0.0,49,1,458.0,1
1045,360.0,0.0,42,1,113.0,2
1046,900.0,16.0,30,1,275.0,1
1047,600.0,0.0,60,1,569.0,1
1048,600.0,5.0,66,1,574.0,1
1049,300.0,3.0,27,1,290.0,2
1050,60.0,0.0,32,1,55.0,3
1051,600.0,0.0,24,1,224.0,1
1052,600.0,1.0,15,1,56.0,1
1053,60.0,0.0,45,0,60.0,3
1054,180.0,2.0,27,1,140.0,2
1055,600.0,0.0,32,1,494.0,1
1056,60.0,0.0,20,1,28.0,3
1057,30.0,1.0,35,0,28.0,3
1058,600.0,0.0,35,1,338.0,1
1059,600.0,0.0,37,1,412.0,1
1060,600.0,5.0,10,1,33.0,1
1061,180.0,2.0,18,0,145.0,2
1062,900.0,0.0,43,0,895.0,1
1063,30.0,0.0,24,1,19.0,3
1064,180.0,0.0,11,1,14.0,2
1065,300.0,0.0,18,1,163.0,2
1066,180.0,2.0,23,0,82.0,2
1067,480.0,1.0,36,1,232.0,1
1068,720.0,10.0,18,1,238.0,1
1069,180.0,0.0,41,0,179.0,2
1070,900.0,10.0,38,1,19.0,1
1071,60.0,0.0,21,1,29.0,3
1072,600.0,0.0,26,1,437.0,1
1073,300.0,20.0,26,0,345.0,1
1074,60.0,0.0,36,0,56.0,3
1075,60.0,0.0,23,1,39.0,3
1076,900.0,0.0,36,1,584.0,1
1077,900.0,0.0,32,1,322.0,1
1078,1200.0,0.0,53,1,510.0,1
1079,180.0,2.0,26,0,130.0,2
1080,300.0,3.0,23,1,212.0,2
1081,300.0,2.0,25,0,296.0,2
1082,60.0,0.0,19,1,23.0,3
1083,60.0,0.0,19,1,25.0,3
1084,300.0,0.0,19,1,133.0,2
1085,60.0,0.0,20,1,28.0,3
1086,600.0,0.0,22,1,219.0,1
1087,1800.0,0.0,25,1,462.0,1
1088,180.0,0.0,20,1,101.0,2
1089,300.0,5.0,25,1,245.0,1
1090,1200.0,0.0,9,1,173.0,1
1091,60.0,0.0,22,1,55.0,3
1092,900.0,15.0,26,1,292.0,1
1093,900.0,20.0,19,1,315.0,1
1094,300.0,3.0,34,1,190.0,2
1095,240.0,2.0,32,0,215.0,2
1096,120.0,0.0,23,1,66.0,3
1097,300.0,7.0,21,0,30.0,1
1098,600.0,0.0,18,0,189.0,1
1099,600.0,0.0,24,1,279.0,1
1100,600.0,0.0,27,1,332.0,1
1101,600.0,0.0,30,1,331.0,1
1102,300.0,1.0,18,1,200.0,2
1103,180.0,0.0,25,1,48.0,2
1104,60.0,0.0,24,1,31.0,3
1105,900.0,10.0,25,1,127.0,1
1106,60.0,0.0,20,1,24.0,3
1107,120.0,0.0,29,0,119.0,3
1108,30.0,1.0,40,0,26.0,3
1109,300.0,0.0,36,1,236.0,2
1110,60.0,0.0,39,0,58.0,3
1111,60.0,0.0,37,1,47.0,3
1112,300.0,0.0,41,0,298.0,2
1113,600.0,10.0,40,1,397.0,1
1114,120.0,0.0,32,1,90.0,3
1115,600.0,0.0,29,1,362.0,1
1116,120.0,1.0,27,1,88.0,3
1117,300.0,0.0,23,1,101.0,2
1118,180.0,0.0,32,1,75.0,2
1119,600.0,0.0,29,1,446.0,1
1120,600.0,0.0,24,1,227.0,1
1121,600.0,0.0,13,1,231.0,1
1122,900.0,5.0,53,1,280.0,1
1123,360.0,0.0,30,1,222.0,2
1124,600.0,0.0,24,1,91.0,1
1125,600.0,0.0,23,1,342.0,1
1126,300.0,0.0,12,0,77.0,2
1127,900.0,15.0,19,1,851.0,1
1128,60.0,1.0,24,1,46.0,3
1129,60.0,3.0,26,1,39.0,2
1130,180.0,0.0,39,1,117.0,2
1131,336.81176168464305,1.6013525081321691,53,1,0.0,2
1132,300.0,0.0,25,1,125.0,2
1133,1200.0,0.0,37,1,538.0,1
1134,180.0,0.0,40,1,109.0,2
1135,300.0,3.0,41,1,98.0,2
1136,300.0,3.0,31,0,68.0,2
1137,60.0,0.0,27,0,32.0,3
1138,300.0,0.0,32,0,300.0,2
1139,60.0,0.0,17,1,23.0,3
1140,60.0,0.0,30,0,58.0,3
1141,1200.0,0.0,22,1,713.0,1
1142,1800.0,10.0,42,1,903.0,1
1143,900.0,15.0,21,1,336.0,1
1144,60.0,0.0,39,0,54.0,3
1145,60.0,0.0,27,0,57.0,3
1146,60.0,0.0,22,1,17.0,3
1147,300.0,0.0,16,1,127.0,2
1148,300.0,7.0,48,1,172.0,1
1149,600.0,0.0,25,1,185.0,1
1150,600.0,0.0,25,1,429.0,1
1151,300.0,0.0,18,1,107.0,2
1152,900.0,10.0,24,1,73.0,1
1153,60.0,0.0,33,1,49.0,3
1154,120.0,1.0,22,1,37.0,3
1155,60.0,0.0,21,1,26.0,3
1156,60.0,0.0,29,1,55.0,3
1157,300.0,0.0,25,0,185.0,2
1158,60.0,0.0,31,1,53.0,3
1159,600.0,0.0,54,1,573.0,1
1160,360.0,0.0,27,1,208.0,2
1161,180.0,0.0,18,1,74.0,2
1162,300.0,3.0,4,1,22.0,2
1163,300.0,8.0,26,1,122.0,1
1164,600.0,0.0,19,1,312.0,1
1165,600.0,0.0,45,1,377.0,1
1166,0.0,1.0,31,0,1.0,3
1167,300.0,0.0,28,0,300.0,2
1168,300.0,0.0,20,1,80.0,2
1169,180.0,0.0,36,1,87.0,2
1170,900.0,0.0,20,1,440.0,1
1171,60.0,0.0,24,0,53.0,3
1172,300.0,0.0,31,1,147.0,2
1173,600.0,0.0,18,1,157.0,1
1174,300.0,3.0,22,1,148.0,2
1175,600.0,0.0,27,1,284.0,1
1176,360.0,4.0,25,1,266.0,1
1177,300.0,0.0,25,1,201.0,2
1178,300.0,0.0,23,1,139.0,2
1179,300.0,0.0,50,1,285.0,2
1180,300.0,8.0,18,1,2.0,1
1181,120.0,1.0,30,1,73.0,3
1182,180.0,0.0,36,0,114.0,2
1183,180.0,2.0,21,0,105.0,2
1184,300.0,0.0,39,1,199.0,2
1185,300.0,0.0,35,1,117.0,2
1186,180.0,0.0,32,1,137.0,2
1187,60.0,0.0,28,0,59.0,3
1188,60.0,0.0,24,1,55.0,3
1189,60.0,0.0,33,1,59.0,3
1190,300.0,0.0,41,1,187.0,2
1191,300.0,3.0,19,1,96.0,2
1192,900.0,0.0,37,1,364.0,1
1193,300.0,8.0,22,1,52.0,1
1194,600.0,0.0,51,1,561.0,1
1195,600.0,0.0,48,1,513.0,1
1196,900.0,15.0,59,1,411.0,1
1197,60.0,0.0,18,1,26.0,3
1198,300.0,0.0,34,1,187.0,2
1199,300.0,8.0,9,0,22.0,1
1200,300.0,0.0,28,0,125.0,2
1201,60.0,0.0,32,0,59.0,3
1202,300.0,0.0,40,1,79.0,2
1203,600.0,0.0,28,0,600.0,1
1204,420.0,90.0,23,1,1756.0,1
1205,180.0,0.0,23,1,81.0,2
1206,600.0,0.0,27,1,209.0,1
1207,600.0,0.0,27,1,286.0,1
1208,600.0,0.0,40,0,508.0,1
1209,300.0,0.0,34,0,283.0,2
1210,600.0,0.0,29,1,505.0,1
1211,180.0,0.0,31,1,92.0,2
1212,180.0,0.0,19,0,57.0,2
1213,60.0,0.0,22,0,29.0,3
1214,300.0,4.0,27,1,159.0,2
1215,360.0,0.0,25,0,349.0,2
1216,300.0,0.0,29,0,299.0,2
1217,600.0,0.0,38,1,250.0,1
1218,240.0,0.0,27,1,173.0,2
1219,120.0,0.0,32,0,119.0,3
1220,420.0,5.0,29,1,356.0,1
1221,120.0,2.0,37,1,34.0,2
1222,300.0,0.0,47,1,130.0,2
1223,300.0,0.0,42,1,196.0,2
1224,120.0,1.0,12,1,18.0,3
1225,180.0,0.0,34,1,154.0,2
1226,180.0,2.0,33,1,155.0,2
1227,1800.0,15.0,64,1,1610.0,1
1228,60.0,0.0,22,1,58.0,3
1229,300.0,3.0,34,1,156.0,2
1230,180.0,0.0,19,1,24.0,2
1231,60.0,0.0,29,0,38.0,3
1232,300.0,0.0,12,1,112.0,2
1233,780.0,0.0,27,1,359.0,1
1234,900.0,20.0,22,1,342.0,1
1235,900.0,10.0,31,1,675.0,1
1236,300.0,4.0,20,1,195.0,2
1237,120.0,0.0,47,1,99.0,3
1238,180.0,2.0,26,1,96.0,2
1239,600.0,0.0,56,1,433.0,1
1240,0.0,2.0,37,1,1.0,3
1241,240.0,3.0,25,1,84.0,2
1242,600.0,0.0,24,1,327.0,1
1243,480.0,1.0,25,0,187.0,1
1244,60.0,0.0,25,1,47.0,3
1245,60.0,0.0,23,0,60.0,3
1246,600.0,0.0,3,1,17.0,1
1247,600.0,0.0,18,0,196.0,1
1248,300.0,0.0,38,0,299.0,2
1249,60.0,0.0,32,1,53.0,3
1250,336.81176168464305,1.6013525081321691,16,1,0.0,2
1251,600.0,2.0,27,1,360.0,1
1252,180.0,0.0,52,0,90.0,2
1253,120.0,0.0,32,0,119.0,3
1254,180.0,2.0,49,1,164.0,2
1255,60.0,0.0,40,0,59.0,3
1256,300.0,5.0,36,1,179.0,1
1257,600.0,0.0,41,1,245.0,1
1258,300.0,5.0,18,1,264.0,1
1259,300.0,2.0,17,0,121.0,2
1260,300.0,3.0,20,1,143.0,2
1261,60.0,0.0,31,0,47.0,3
1262,300.0,8.0,16,1,18.0,1
1263,180.0,0.0,19,1,78.0,2
1264,1200.0,0.0,37,1,632.0,1
1265,180.0,0.0,32,1,153.0,2
1266,600.0,0.0,19,1,232.0,1
1267,60.0,0.0,22,0,51.0,3
1268,300.0,0.0,35,0,6.0,2
1269,300.0,3.0,52,1,109.0,2
1270,240.0,5.0,37,0,224.0,2
1271,360.0,8.0,23,1,312.0,1
1272,180.0,0.0,44,1,128.0,2
1273,600.0,0.0,19,1,206.0,1
1274,600.0,0.0,20,1,255.0,1
1275,60.0,0.0,29,1,42.0,3
1276,60.0,0.0,39,0,60.0,3
1277,180.0,2.0,28,1,176.0,2
1278,120.0,1.0,20,1,61.0,3
1279,180.0,1.0,18,1,56.0,2
1280,600.0,0.0,24,1,521.0,1
1281,600.0,0.0,42,0,596.0,1
1282,600.0,0.0,32,1,326.0,1
1283,600.0,0.0,20,1,497.0,1
1284,900.0,15.0,17,1,206.0,1
1285,900.0,0.0,22,1,318.0,1
1286,60.0,0.0,25,1,36.0,3
1287,1200.0,0.0,46,0,1179.0,1
1288,600.0,0.0,40,1,444.0,1
1289,600.0,0.0,13,1,145.0,1
1290,180.0,0.0,25,0,131.0,2
1291,180.0,2.0,22,1,89.0,2
1292,180.0,0.0,42,1,122.0,2
1293,60.0,0.0,31,0,43.0,3
1294,300.0,0.0,19,1,77.0,2
1295,1200.0,20.0,37,1,135.0,1
1296,180.0,0.0,36,1,149.0,2
1297,600.0,3.0,30,1,460.0,1
1298,300.0,0.0,30,1,190.0,2
1299,120.0,1.0,42,0,115.0,3
1300,900.0,15.0,18,1,71.0,1
1301,300.0,0.0,29,1,199.0,2
1302,600.0,0.0,16,1,190.0,1
1303,600.0,0.0,32,0,493.0,1
1304,1500.0,5.0,30,1,898.0,1
1305,60.0,0.0,25,0,59.0,3
1306,360.0,0.0,16,0,83.0,2
1307,1800.0,10.0,39,1,619.0,1
1308,180.0,12.0,12,0,65.0,1
1309,180.0,0.0,31,1,113.0,2
1310,180.0,0.0,25,1,79.0,2
1311,60.0,0.0,29,0,60.0,3
1312,300.0,3.0,40,1,252.0,2
1313,180.0,0.0,38,0,177.0,2
1314,300.0,0.0,35,1,218.0,2
1315,300.0,0.0,18,1,87.0,2
1316,300.0,0.0,49,1,120.0,2
1317,300.0,0.0,38,1,280.0,2
1318,300.0,0.0,39,0,298.0,2
1319,900.0,0.0,16,1,209.0,1
1320,300.0,10.0,29,1,276.0,1
1321,180.0,0.0,53,1,152.0,2
1322,180.0,0.0,24,1,171.0,2
1323,600.0,0.0,17,1,63.0,1
1324,540.0,10.0,26,1,195.0,1
1325,300.0,0.0,14,1,46.0,2
1326,180.0,0.0,43,1,149.0,2
1327,120.0,1.0,26,1,34.0,3
1328,30.0,0.0,28,1,27.0,3
1329,420.0,5.0,32,1,408.0,1
1330,60.0,0.0,29,0,59.0,3
1331,600.0,5.0,18,1,277.0,1
1332,60.0,0.0,16,1,26.0,3
1333,1080.0,20.0,14,1,75.0,1
1334,180.0,0.0,15,1,111.0,2
1335,300.0,0.0,58,0,281.0,2
1336,60.0,0.0,27,1,39.0,3
1337,600.0,0.0,39,1,337.0,1
1338,60.0,0.0,29,0,43.0,3
1339,60.0,0.0,36,0,53.0,3
1340,180.0,0.0,25,1,77.0,2
1341,600.0,5.0,23,1,578.0,1
1342,600.0,0.0,30,1,280.0,1
1343,0.0,1.0,34,0,0.0,3
1344,300.0,0.0,26,1,94.0,2
1345,180.0,7.0,24,0,165.0,2
1346,180.0,2.0,32,1,134.0,2
1347,300.0,0.0,22,1,200.0,2
1348,600.0,0.0,26,1,393.0,1
1349,900.0,15.0,33,1,92.0,1
1350,600.0,0.0,38,0,359.0,1
